states,year,quarter,brand,user_counts,percentage,district,registered_user_counts,trans_type,trans_counts,amount
mizoram,2019,3,,,,champhai,1733.0,,,
mizoram,2019,3,,,,mamit,1655.0,,,
mizoram,2019,3,,,,serchhip,1512.0,,,
mizoram,2019,3,,,,saiha,901.0,,,
mizoram,2019,4,,,,aizawl,21865.0,,,
mizoram,2019,4,,,,lunglei,4926.0,,,
mizoram,2019,4,,,,lawngtlai,3255.0,,,
mizoram,2019,4,,,,kolasib,2929.0,,,
mizoram,2019,4,,,,champhai,2067.0,,,
mizoram,2019,4,,,,mamit,1996.0,,,
mizoram,2019,4,,,,serchhip,1735.0,,,
mizoram,2019,4,,,,saiha,1036.0,,,
mizoram,2020,1,,,,aizawl,25253.0,,,
mizoram,2020,1,,,,lunglei,5778.0,,,
mizoram,2020,1,,,,lawngtlai,3996.0,,,
mizoram,2020,1,,,,kolasib,3360.0,,,
mizoram,2020,1,,,,champhai,2448.0,,,
mizoram,2020,1,,,,mamit,2379.0,,,
mizoram,2020,1,,,,serchhip,1992.0,,,
mizoram,2020,1,,,,saiha,1293.0,,,
mizoram,2020,2,,,,aizawl,29637.0,,,
mizoram,2020,2,,,,lunglei,7006.0,,,
mizoram,2020,2,,,,lawngtlai,4977.0,,,
mizoram,2020,2,,,,kolasib,4022.0,,,
mizoram,2020,2,,,,champhai,3052.0,,,
mizoram,2020,2,,,,mamit,2911.0,,,
mizoram,2020,2,,,,serchhip,2379.0,,,
mizoram,2020,2,,,,saiha,1590.0,,,
mizoram,2020,3,,,,aizawl,36225.0,,,
mizoram,2020,3,,,,lunglei,8442.0,,,
mizoram,2020,3,,,,lawngtlai,6412.0,,,
mizoram,2020,3,,,,kolasib,4923.0,,,
mizoram,2020,3,,,,champhai,3883.0,,,
mizoram,2020,3,,,,mamit,3597.0,,,
mizoram,2020,3,,,,serchhip,2871.0,,,
mizoram,2020,3,,,,saiha,1962.0,,,
mizoram,2020,4,,,,aizawl,41500.0,,,
mizoram,2020,4,,,,lunglei,9794.0,,,
mizoram,2020,4,,,,lawngtlai,7618.0,,,
mizoram,2020,4,,,,kolasib,5599.0,,,
mizoram,2020,4,,,,champhai,4550.0,,,
mizoram,2020,4,,,,mamit,4083.0,,,
mizoram,2020,4,,,,serchhip,3313.0,,,
mizoram,2020,4,,,,saiha,2274.0,,,
mizoram,2021,1,,,,aizawl,45103.0,,,
mizoram,2021,1,,,,lunglei,10638.0,,,
mizoram,2021,1,,,,lawngtlai,8386.0,,,
mizoram,2021,1,,,,kolasib,6120.0,,,
mizoram,2021,1,,,,champhai,4968.0,,,
mizoram,2021,1,,,,mamit,4467.0,,,
mizoram,2021,1,,,,serchhip,3582.0,,,
mizoram,2021,1,,,,saiha,2486.0,,,
mizoram,2021,2,,,,aizawl,48525.0,,,
mizoram,2021,2,,,,lunglei,11491.0,,,
mizoram,2021,2,,,,lawngtlai,9096.0,,,
mizoram,2021,2,,,,kolasib,6624.0,,,
mizoram,2021,2,,,,champhai,5366.0,,,
mizoram,2021,2,,,,mamit,4882.0,,,
mizoram,2021,2,,,,serchhip,3884.0,,,
mizoram,2021,2,,,,saiha,2684.0,,,
mizoram,2021,3,,,,aizawl,52313.0,,,
mizoram,2021,3,,,,lunglei,12614.0,,,
mizoram,2021,3,,,,lawngtlai,9954.0,,,
mizoram,2021,3,,,,kolasib,7229.0,,,
mizoram,2021,3,,,,champhai,5935.0,,,
mizoram,2021,3,,,,mamit,5392.0,,,
mizoram,2021,3,,,,serchhip,4255.0,,,
mizoram,2021,3,,,,saiha,2955.0,,,
mizoram,2021,4,,,,aizawl,56005.0,,,
mizoram,2021,4,,,,lunglei,13668.0,,,
mizoram,2021,4,,,,lawngtlai,10738.0,,,
mizoram,2021,4,,,,kolasib,7850.0,,,
mizoram,2021,4,,,,champhai,6447.0,,,
mizoram,2021,4,,,,mamit,5887.0,,,
mizoram,2021,4,,,,serchhip,4614.0,,,
mizoram,2021,4,,,,saiha,3196.0,,,
mizoram,2022,1,,,,aizawl,59433.0,,,
mizoram,2022,1,,,,lunglei,14538.0,,,
mizoram,2022,1,,,,lawngtlai,11459.0,,,
mizoram,2022,1,,,,kolasib,8375.0,,,
mizoram,2022,1,,,,champhai,6875.0,,,
mizoram,2022,1,,,,mamit,6299.0,,,
mizoram,2022,1,,,,serchhip,4906.0,,,
mizoram,2022,1,,,,saiha,3410.0,,,
mizoram,2022,2,,,,aizawl,62605.0,,,
mizoram,2022,2,,,,lunglei,15302.0,,,
mizoram,2022,2,,,,lawngtlai,12114.0,,,
mizoram,2022,2,,,,kolasib,8872.0,,,
mizoram,2022,2,,,,champhai,7233.0,,,
mizoram,2022,2,,,,mamit,6641.0,,,
mizoram,2022,2,,,,serchhip,5170.0,,,
mizoram,2022,2,,,,saiha,3598.0,,,
mizoram,2022,3,,,,aizawl,65940.0,,,
mizoram,2022,3,,,,lunglei,16062.0,,,
mizoram,2022,3,,,,lawngtlai,12771.0,,,
mizoram,2022,3,,,,kolasib,9300.0,,,
mizoram,2022,3,,,,champhai,7576.0,,,
mizoram,2022,3,,,,mamit,6931.0,,,
mizoram,2022,3,,,,serchhip,5390.0,,,
mizoram,2022,3,,,,saiha,3765.0,,,
mizoram,2022,4,,,,aizawl,68925.0,,,
mizoram,2022,4,,,,lunglei,16676.0,,,
mizoram,2022,4,,,,lawngtlai,13303.0,,,
mizoram,2022,4,,,,kolasib,9602.0,,,
mizoram,2022,4,,,,champhai,7814.0,,,
mizoram,2022,4,,,,mamit,7086.0,,,
mizoram,2022,4,,,,serchhip,5551.0,,,
mizoram,2022,4,,,,saiha,3913.0,,,
nagaland,2018,1,,,,dimapur,8249.0,,,
nagaland,2018,1,,,,kohima,3036.0,,,
nagaland,2018,1,,,,mokokchung,1043.0,,,
nagaland,2018,1,,,,mon,525.0,,,
nagaland,2018,1,,,,phek,487.0,,,
nagaland,2018,1,,,,wokha,465.0,,,
nagaland,2018,1,,,,zunheboto,385.0,,,
nagaland,2018,1,,,,tuensang,377.0,,,
nagaland,2018,1,,,,peren,218.0,,,
nagaland,2018,1,,,,kiphire,168.0,,,
nagaland,2018,2,,,,dimapur,12093.0,,,
nagaland,2018,2,,,,kohima,4395.0,,,
nagaland,2018,2,,,,mokokchung,1616.0,,,
nagaland,2018,2,,,,mon,892.0,,,
nagaland,2018,2,,,,phek,736.0,,,
nagaland,2018,2,,,,wokha,703.0,,,
nagaland,2018,2,,,,tuensang,594.0,,,
nagaland,2018,2,,,,zunheboto,593.0,,,
nagaland,2018,2,,,,peren,358.0,,,
nagaland,2018,2,,,,kiphire,258.0,,,
nagaland,2018,3,,,,dimapur,17039.0,,,
nagaland,2018,3,,,,kohima,6298.0,,,
nagaland,2018,3,,,,mokokchung,2313.0,,,
nagaland,2018,3,,,,mon,1287.0,,,
nagaland,2018,3,,,,phek,1083.0,,,
nagaland,2018,3,,,,wokha,1017.0,,,
nagaland,2018,3,,,,tuensang,934.0,,,
nagaland,2018,3,,,,zunheboto,821.0,,,
nagaland,2018,3,,,,peren,526.0,,,
nagaland,2018,3,,,,kiphire,465.0,,,
nagaland,2018,4,,,,dimapur,22603.0,,,
nagaland,2018,4,,,,kohima,8583.0,,,
nagaland,2018,4,,,,mokokchung,2986.0,,,
nagaland,2018,4,,,,mon,1884.0,,,
nagaland,2018,4,,,,phek,1419.0,,,
nagaland,2018,4,,,,wokha,1391.0,,,
nagaland,2018,4,,,,tuensang,1261.0,,,
nagaland,2018,4,,,,zunheboto,1099.0,,,
nagaland,2018,4,,,,peren,710.0,,,
nagaland,2018,4,,,,kiphire,661.0,,,
nagaland,2019,1,,,,dimapur,28091.0,,,
nagaland,2019,1,,,,kohima,10747.0,,,
nagaland,2019,1,,,,mokokchung,3721.0,,,
nagaland,2019,1,,,,mon,2458.0,,,
nagaland,2019,1,,,,wokha,1830.0,,,
nagaland,2019,1,,,,phek,1727.0,,,
nagaland,2019,1,,,,tuensang,1678.0,,,
nagaland,2019,1,,,,zunheboto,1374.0,,,
nagaland,2019,1,,,,peren,884.0,,,
nagaland,2019,1,,,,kiphire,862.0,,,
nagaland,2019,2,,,,dimapur,34567.0,,,
nagaland,2019,2,,,,kohima,13108.0,,,
nagaland,2019,2,,,,mokokchung,4655.0,,,
nagaland,2019,2,,,,mon,3210.0,,,
nagaland,2019,2,,,,wokha,2411.0,,,
nagaland,2019,2,,,,tuensang,2152.0,,,
nagaland,2019,2,,,,phek,2143.0,,,
nagaland,2019,2,,,,zunheboto,1680.0,,,
nagaland,2019,2,,,,peren,1148.0,,,
nagaland,2019,2,,,,kiphire,1084.0,,,
nagaland,2019,3,,,,dimapur,41036.0,,,
nagaland,2019,3,,,,kohima,15677.0,,,
nagaland,2019,3,,,,mokokchung,5593.0,,,
nagaland,2019,3,,,,mon,3976.0,,,
nagaland,2019,3,,,,wokha,2961.0,,,
nagaland,2019,3,,,,phek,2642.0,,,
nagaland,2019,3,,,,tuensang,2599.0,,,
nagaland,2019,3,,,,zunheboto,2058.0,,,
nagaland,2019,3,,,,peren,1377.0,,,
nagaland,2019,3,,,,kiphire,1251.0,,,
nagaland,2019,4,,,,dimapur,47000.0,,,
nagaland,2019,4,,,,kohima,18232.0,,,
nagaland,2019,4,,,,mokokchung,6606.0,,,
nagaland,2019,4,,,,mon,4863.0,,,
nagaland,2019,4,,,,wokha,3540.0,,,
nagaland,2019,4,,,,phek,3109.0,,,
nagaland,2019,4,,,,tuensang,3081.0,,,
nagaland,2019,4,,,,zunheboto,2475.0,,,
nagaland,2019,4,,,,peren,1623.0,,,
nagaland,2019,4,,,,kiphire,1460.0,,,
nagaland,2020,1,,,,dimapur,53696.0,,,
nagaland,2020,1,,,,kohima,20644.0,,,
nagaland,2020,1,,,,mokokchung,7626.0,,,
nagaland,2020,1,,,,mon,5747.0,,,
nagaland,2020,1,,,,wokha,4118.0,,,
nagaland,2020,1,,,,phek,3637.0,,,
nagaland,2020,1,,,,tuensang,3634.0,,,
nagaland,2020,1,,,,zunheboto,2898.0,,,
nagaland,2020,1,,,,peren,1899.0,,,
nagaland,2020,1,,,,kiphire,1814.0,,,
nagaland,2020,2,,,,dimapur,63398.0,,,
nagaland,2020,2,,,,kohima,24236.0,,,
nagaland,2020,2,,,,mokokchung,9559.0,,,
nagaland,2020,2,,,,mon,7917.0,,,
nagaland,2020,2,,,,wokha,5296.0,,,
nagaland,2020,2,,,,tuensang,4779.0,,,
nagaland,2020,2,,,,phek,4535.0,,,
nagaland,2020,2,,,,zunheboto,3647.0,,,
nagaland,2020,2,,,,peren,2534.0,,,
nagaland,2020,2,,,,kiphire,2423.0,,,
nagaland,2020,3,,,,dimapur,79061.0,,,
nagaland,2020,3,,,,kohima,31483.0,,,
nagaland,2020,3,,,,mon,13591.0,,,
nagaland,2020,3,,,,mokokchung,13155.0,,,
nagaland,2020,3,,,,wokha,7980.0,,,
nagaland,2020,3,,,,tuensang,7220.0,,,
nagaland,2020,3,,,,phek,6151.0,,,
nagaland,2020,3,,,,zunheboto,4942.0,,,
nagaland,2020,3,,,,peren,3486.0,,,
nagaland,2020,3,,,,kiphire,3306.0,,,
nagaland,2020,4,,,,dimapur,87807.0,,,
nagaland,2020,4,,,,kohima,34872.0,,,
nagaland,2020,4,,,,mon,14932.0,,,
nagaland,2020,4,,,,mokokchung,14511.0,,,
nagaland,2020,4,,,,wokha,8821.0,,,
nagaland,2020,4,,,,tuensang,8177.0,,,
nagaland,2020,4,,,,phek,6888.0,,,
nagaland,2020,4,,,,zunheboto,5541.0,,,
nagaland,2020,4,,,,peren,3919.0,,,
nagaland,2020,4,,,,kiphire,3629.0,,,
nagaland,2021,1,,,,dimapur,94968.0,,,
nagaland,2021,1,,,,kohima,37488.0,,,
nagaland,2021,1,,,,mon,16154.0,,,
nagaland,2021,1,,,,mokokchung,15634.0,,,
nagaland,2021,1,,,,wokha,9531.0,,,
nagaland,2021,1,,,,tuensang,8866.0,,,
nagaland,2021,1,,,,phek,7536.0,,,
nagaland,2021,1,,,,zunheboto,6013.0,,,
nagaland,2021,1,,,,peren,4286.0,,,
nagaland,2021,1,,,,kiphire,3904.0,,,
nagaland,2021,2,,,,dimapur,101835.0,,,
nagaland,2021,2,,,,kohima,40277.0,,,
nagaland,2021,2,,,,mon,17389.0,,,
nagaland,2021,2,,,,mokokchung,16857.0,,,
nagaland,2021,2,,,,wokha,10232.0,,,
nagaland,2021,2,,,,tuensang,9565.0,,,
nagaland,2021,2,,,,phek,8134.0,,,
nagaland,2021,2,,,,zunheboto,6487.0,,,
nagaland,2021,2,,,,peren,4641.0,,,
nagaland,2021,2,,,,kiphire,4224.0,,,
nagaland,2021,3,,,,dimapur,109644.0,,,
nagaland,2021,3,,,,kohima,43467.0,,,
nagaland,2021,3,,,,mon,18911.0,,,
nagaland,2021,3,,,,mokokchung,18340.0,,,
nagaland,2021,3,,,,wokha,11126.0,,,
nagaland,2021,3,,,,tuensang,10433.0,,,
nagaland,2021,3,,,,phek,8933.0,,,
nagaland,2021,3,,,,zunheboto,7147.0,,,
nagaland,2021,3,,,,peren,5089.0,,,
nagaland,2021,3,,,,kiphire,4626.0,,,
nagaland,2021,4,,,,dimapur,117388.0,,,
nagaland,2021,4,,,,kohima,46621.0,,,
nagaland,2021,4,,,,mon,20409.0,,,
nagaland,2021,4,,,,mokokchung,19747.0,,,
nagaland,2021,4,,,,wokha,11994.0,,,
nagaland,2021,4,,,,tuensang,11300.0,,,
nagaland,2021,4,,,,phek,9753.0,,,
nagaland,2021,4,,,,zunheboto,7765.0,,,
nagaland,2021,4,,,,peren,5509.0,,,
nagaland,2021,4,,,,kiphire,5047.0,,,
nagaland,2022,1,,,,dimapur,124644.0,,,
nagaland,2022,1,,,,kohima,49523.0,,,
nagaland,2022,1,,,,mon,21773.0,,,
nagaland,2022,1,,,,mokokchung,21029.0,,,
nagaland,2022,1,,,,wokha,12743.0,,,
nagaland,2022,1,,,,tuensang,12057.0,,,
nagaland,2022,1,,,,phek,10413.0,,,
nagaland,2022,1,,,,zunheboto,8280.0,,,
nagaland,2022,1,,,,peren,5881.0,,,
nagaland,2022,1,,,,kiphire,5368.0,,,
nagaland,2022,2,,,,dimapur,131738.0,,,
nagaland,2022,2,,,,kohima,52343.0,,,
nagaland,2022,2,,,,mon,23037.0,,,
nagaland,2022,2,,,,mokokchung,22136.0,,,
nagaland,2022,2,,,,wokha,13417.0,,,
nagaland,2022,2,,,,tuensang,12747.0,,,
nagaland,2022,2,,,,phek,11005.0,,,
nagaland,2022,2,,,,zunheboto,8753.0,,,
nagaland,2022,2,,,,peren,6212.0,,,
nagaland,2022,2,,,,kiphire,5687.0,,,
nagaland,2022,3,,,,dimapur,139011.0,,,
nagaland,2022,3,,,,kohima,55046.0,,,
nagaland,2022,3,,,,mon,24237.0,,,
nagaland,2022,3,,,,mokokchung,23192.0,,,
nagaland,2022,3,,,,wokha,14092.0,,,
nagaland,2022,3,,,,tuensang,13393.0,,,
nagaland,2022,3,,,,phek,11494.0,,,
nagaland,2022,3,,,,zunheboto,9128.0,,,
nagaland,2022,3,,,,peren,6534.0,,,
nagaland,2022,3,,,,kiphire,5963.0,,,
nagaland,2022,4,,,,dimapur,145923.0,,,
nagaland,2022,4,,,,kohima,57592.0,,,
nagaland,2022,4,,,,mon,25340.0,,,
nagaland,2022,4,,,,mokokchung,24045.0,,,
nagaland,2022,4,,,,wokha,14702.0,,,
nagaland,2022,4,,,,tuensang,13900.0,,,
nagaland,2022,4,,,,phek,11847.0,,,
nagaland,2022,4,,,,zunheboto,9422.0,,,
nagaland,2022,4,,,,peren,6750.0,,,
nagaland,2022,4,,,,kiphire,6211.0,,,
odisha,2018,1,,,,khordha,308390.0,,,
odisha,2018,1,,,,cuttack,135972.0,,,
odisha,2018,1,,,,ganjam,126158.0,,,
odisha,2018,1,,,,baleshwar,100919.0,,,
odisha,2018,1,,,,jajapur,81133.0,,,
odisha,2018,1,,,,sundargarh,75201.0,,,
odisha,2018,1,,,,puri,69923.0,,,
odisha,2018,1,,,,kendujhar,58968.0,,,
odisha,2018,1,,,,bhadrak,58050.0,,,
odisha,2018,1,,,,anugul,56617.0,,,
odisha,2018,2,,,,khordha,406689.0,,,
odisha,2018,2,,,,cuttack,187723.0,,,
odisha,2018,2,,,,ganjam,169386.0,,,
odisha,2018,2,,,,baleshwar,139968.0,,,
odisha,2018,2,,,,jajapur,114580.0,,,
odisha,2018,2,,,,sundargarh,102838.0,,,
odisha,2018,2,,,,puri,97920.0,,,
odisha,2018,2,,,,kendujhar,83050.0,,,
odisha,2018,2,,,,bhadrak,81249.0,,,
odisha,2018,2,,,,anugul,76885.0,,,
odisha,2018,3,,,,khordha,499472.0,,,
odisha,2018,3,,,,cuttack,239067.0,,,
odisha,2018,3,,,,ganjam,217114.0,,,
odisha,2018,3,,,,baleshwar,180370.0,,,
odisha,2018,3,,,,jajapur,149049.0,,,
odisha,2018,3,,,,sundargarh,130288.0,,,
odisha,2018,3,,,,puri,124859.0,,,
odisha,2018,3,,,,kendujhar,108387.0,,,
odisha,2018,3,,,,bhadrak,105030.0,,,
odisha,2018,3,,,,anugul,97856.0,,,
odisha,2018,4,,,,khordha,626645.0,,,
odisha,2018,4,,,,cuttack,310337.0,,,
odisha,2018,4,,,,ganjam,279943.0,,,
odisha,2018,4,,,,baleshwar,231913.0,,,
odisha,2018,4,,,,jajapur,201210.0,,,
odisha,2018,4,,,,sundargarh,166328.0,,,
odisha,2018,4,,,,puri,163528.0,,,
odisha,2018,4,,,,kendujhar,142222.0,,,
odisha,2018,4,,,,bhadrak,141565.0,,,
odisha,2018,4,,,,anugul,124644.0,,,
odisha,2019,1,,,,khordha,745457.0,,,
odisha,2019,1,,,,cuttack,372513.0,,,
odisha,2019,1,,,,ganjam,332190.0,,,
odisha,2019,1,,,,baleshwar,271095.0,,,
odisha,2019,1,,,,jajapur,236643.0,,,
odisha,2019,1,,,,sundargarh,198716.0,,,
odisha,2019,1,,,,puri,195690.0,,,
odisha,2019,1,,,,kendujhar,167750.0,,,
odisha,2019,1,,,,bhadrak,166600.0,,,
odisha,2019,1,,,,anugul,150627.0,,,
odisha,2019,2,,,,khordha,826007.0,,,
odisha,2019,2,,,,cuttack,417809.0,,,
odisha,2019,2,,,,ganjam,373530.0,,,
odisha,2019,2,,,,baleshwar,299757.0,,,
odisha,2019,2,,,,jajapur,260311.0,,,
odisha,2019,2,,,,sundargarh,226776.0,,,
odisha,2019,2,,,,puri,217206.0,,,
odisha,2019,2,,,,kendujhar,188657.0,,,
odisha,2019,2,,,,bhadrak,187084.0,,,
odisha,2019,2,,,,anugul,169261.0,,,
odisha,2019,3,,,,khordha,916565.0,,,
odisha,2019,3,,,,cuttack,472851.0,,,
odisha,2019,3,,,,ganjam,414068.0,,,
odisha,2019,3,,,,baleshwar,329289.0,,,
odisha,2019,3,,,,jajapur,290776.0,,,
odisha,2019,3,,,,sundargarh,253356.0,,,
odisha,2019,3,,,,puri,247141.0,,,
odisha,2019,3,,,,bhadrak,208757.0,,,
odisha,2019,3,,,,kendujhar,208218.0,,,
odisha,2019,3,,,,anugul,187022.0,,,
odisha,2019,4,,,,khordha,1014134.0,,,
odisha,2019,4,,,,cuttack,534970.0,,,
odisha,2019,4,,,,ganjam,469522.0,,,
odisha,2019,4,,,,baleshwar,377976.0,,,
odisha,2019,4,,,,jajapur,332074.0,,,
odisha,2019,4,,,,puri,285955.0,,,
odisha,2019,4,,,,sundargarh,284913.0,,,
odisha,2019,4,,,,bhadrak,243586.0,,,
odisha,2019,4,,,,kendujhar,234041.0,,,
odisha,2019,4,,,,anugul,211167.0,,,
odisha,2020,1,,,,khordha,1083466.0,,,
odisha,2020,1,,,,cuttack,578471.0,,,
odisha,2020,1,,,,ganjam,512643.0,,,
odisha,2020,1,,,,baleshwar,410789.0,,,
odisha,2020,1,,,,jajapur,359087.0,,,
odisha,2020,1,,,,sundargarh,313040.0,,,
odisha,2020,1,,,,puri,311477.0,,,
odisha,2020,1,,,,bhadrak,265259.0,,,
odisha,2020,1,,,,kendujhar,253988.0,,,
odisha,2020,1,,,,anugul,228339.0,,,
odisha,2020,2,,,,khordha,1152010.0,,,
odisha,2020,2,,,,cuttack,624922.0,,,
odisha,2020,2,,,,ganjam,560047.0,,,
odisha,2020,2,,,,baleshwar,445299.0,,,
odisha,2020,2,,,,jajapur,387797.0,,,
odisha,2020,2,,,,sundargarh,346937.0,,,
odisha,2020,2,,,,puri,338770.0,,,
odisha,2020,2,,,,bhadrak,289015.0,,,
odisha,2020,2,,,,kendujhar,277734.0,,,
odisha,2020,2,,,,anugul,248700.0,,,
odisha,2020,3,,,,khordha,1232760.0,,,
odisha,2020,3,,,,cuttack,676102.0,,,
odisha,2020,3,,,,ganjam,611699.0,,,
odisha,2020,3,,,,baleshwar,481741.0,,,
odisha,2020,3,,,,jajapur,417525.0,,,
odisha,2020,3,,,,sundargarh,381666.0,,,
odisha,2020,3,,,,puri,369877.0,,,
odisha,2020,3,,,,bhadrak,314312.0,,,
odisha,2020,3,,,,kendujhar,302384.0,,,
odisha,2020,3,,,,mayurbhanj,270844.0,,,
odisha,2020,4,,,,khordha,1323794.0,,,
odisha,2020,4,,,,cuttack,732786.0,,,
odisha,2020,4,,,,ganjam,669973.0,,,
odisha,2020,4,,,,baleshwar,520429.0,,,
odisha,2020,4,,,,jajapur,451339.0,,,
odisha,2020,4,,,,sundargarh,418311.0,,,
odisha,2020,4,,,,puri,402457.0,,,
odisha,2020,4,,,,bhadrak,342034.0,,,
odisha,2020,4,,,,kendujhar,328498.0,,,
odisha,2020,4,,,,mayurbhanj,295929.0,,,
odisha,2021,1,,,,khordha,1415897.0,,,
odisha,2021,1,,,,cuttack,784846.0,,,
odisha,2021,1,,,,ganjam,721311.0,,,
odisha,2021,1,,,,baleshwar,557273.0,,,
odisha,2021,1,,,,jajapur,484003.0,,,
odisha,2021,1,,,,sundargarh,450776.0,,,
odisha,2021,1,,,,puri,431553.0,,,
odisha,2021,1,,,,bhadrak,366825.0,,,
odisha,2021,1,,,,kendujhar,352967.0,,,
odisha,2021,1,,,,mayurbhanj,318465.0,,,
odisha,2021,2,,,,khordha,1511068.0,,,
odisha,2021,2,,,,cuttack,838924.0,,,
odisha,2021,2,,,,ganjam,772409.0,,,
odisha,2021,2,,,,baleshwar,596366.0,,,
odisha,2021,2,,,,jajapur,518570.0,,,
odisha,2021,2,,,,sundargarh,482937.0,,,
odisha,2021,2,,,,puri,462146.0,,,
odisha,2021,2,,,,bhadrak,392928.0,,,
odisha,2021,2,,,,kendujhar,379263.0,,,
odisha,2021,2,,,,mayurbhanj,342898.0,,,
odisha,2021,3,,,,khordha,1618171.0,,,
odisha,2021,3,,,,cuttack,900706.0,,,
odisha,2021,3,,,,ganjam,831869.0,,,
odisha,2021,3,,,,baleshwar,641826.0,,,
odisha,2021,3,,,,jajapur,558822.0,,,
odisha,2021,3,,,,sundargarh,520155.0,,,
odisha,2021,3,,,,puri,497069.0,,,
odisha,2021,3,,,,bhadrak,423068.0,,,
odisha,2021,3,,,,kendujhar,410049.0,,,
odisha,2021,3,,,,mayurbhanj,371425.0,,,
odisha,2021,4,,,,khordha,1725313.0,,,
odisha,2021,4,,,,cuttack,962341.0,,,
odisha,2021,4,,,,ganjam,889686.0,,,
odisha,2021,4,,,,baleshwar,685881.0,,,
odisha,2021,4,,,,jajapur,598043.0,,,
odisha,2021,4,,,,sundargarh,556973.0,,,
odisha,2021,4,,,,puri,531127.0,,,
odisha,2021,4,,,,bhadrak,452384.0,,,
odisha,2021,4,,,,kendujhar,440078.0,,,
odisha,2021,4,,,,mayurbhanj,399076.0,,,
odisha,2022,1,,,,khordha,1827307.0,,,
odisha,2022,1,,,,cuttack,1021526.0,,,
odisha,2022,1,,,,ganjam,946066.0,,,
odisha,2022,1,,,,baleshwar,728990.0,,,
odisha,2022,1,,,,jajapur,636291.0,,,
odisha,2022,1,,,,sundargarh,592346.0,,,
odisha,2022,1,,,,puri,564442.0,,,
odisha,2022,1,,,,bhadrak,481063.0,,,
odisha,2022,1,,,,kendujhar,469295.0,,,
odisha,2022,1,,,,mayurbhanj,426398.0,,,
odisha,2022,2,,,,khordha,1924289.0,,,
odisha,2022,2,,,,cuttack,1077286.0,,,
odisha,2022,2,,,,ganjam,999398.0,,,
odisha,2022,2,,,,baleshwar,769737.0,,,
odisha,2022,2,,,,jajapur,672209.0,,,
odisha,2022,2,,,,sundargarh,625606.0,,,
odisha,2022,2,,,,puri,595694.0,,,
odisha,2022,2,,,,bhadrak,507695.0,,,
odisha,2022,2,,,,kendujhar,496154.0,,,
odisha,2022,2,,,,mayurbhanj,451049.0,,,
odisha,2022,3,,,,khordha,2025108.0,,,
odisha,2022,3,,,,cuttack,1135881.0,,,
odisha,2022,3,,,,ganjam,1054407.0,,,
odisha,2022,3,,,,baleshwar,812109.0,,,
odisha,2022,3,,,,jajapur,709685.0,,,
odisha,2022,3,,,,sundargarh,658859.0,,,
odisha,2022,3,,,,puri,627710.0,,,
odisha,2022,3,,,,bhadrak,535581.0,,,
odisha,2022,3,,,,kendujhar,523219.0,,,
odisha,2022,3,,,,mayurbhanj,475312.0,,,
odisha,2022,4,,,,khordha,2124474.0,,,
odisha,2022,4,,,,cuttack,1190925.0,,,
odisha,2022,4,,,,ganjam,1105095.0,,,
odisha,2022,4,,,,baleshwar,850800.0,,,
odisha,2022,4,,,,jajapur,743948.0,,,
odisha,2022,4,,,,sundargarh,689753.0,,,
odisha,2022,4,,,,puri,657668.0,,,
odisha,2022,4,,,,bhadrak,560896.0,,,
odisha,2022,4,,,,kendujhar,547019.0,,,
odisha,2022,4,,,,mayurbhanj,495920.0,,,
puducherry,2018,1,,,,puducherry,42117.0,,,
puducherry,2018,1,,,,karaikal,3628.0,,,
puducherry,2018,1,,,,yanam,2500.0,,,
puducherry,2018,1,,,,mahe,1073.0,,,
puducherry,2018,2,,,,puducherry,55513.0,,,
puducherry,2018,2,,,,karaikal,5393.0,,,
puducherry,2018,2,,,,yanam,3232.0,,,
puducherry,2018,2,,,,mahe,1442.0,,,
puducherry,2018,3,,,,puducherry,68634.0,,,
puducherry,2018,3,,,,karaikal,7174.0,,,
puducherry,2018,3,,,,yanam,3926.0,,,
puducherry,2018,3,,,,mahe,1812.0,,,
puducherry,2018,4,,,,puducherry,92629.0,,,
puducherry,2018,4,,,,karaikal,9578.0,,,
puducherry,2018,4,,,,yanam,4901.0,,,
puducherry,2018,4,,,,mahe,2386.0,,,
puducherry,2019,1,,,,puducherry,112798.0,,,
puducherry,2019,1,,,,karaikal,11549.0,,,
puducherry,2019,1,,,,yanam,5814.0,,,
puducherry,2019,1,,,,mahe,2898.0,,,
puducherry,2019,2,,,,puducherry,132703.0,,,
puducherry,2019,2,,,,karaikal,13827.0,,,
puducherry,2019,2,,,,yanam,6485.0,,,
puducherry,2019,2,,,,mahe,3443.0,,,
puducherry,2019,3,,,,puducherry,150642.0,,,
puducherry,2019,3,,,,karaikal,15875.0,,,
puducherry,2019,3,,,,yanam,7342.0,,,
puducherry,2019,3,,,,mahe,4009.0,,,
puducherry,2019,4,,,,puducherry,173175.0,,,
puducherry,2019,4,,,,karaikal,18134.0,,,
puducherry,2019,4,,,,yanam,8287.0,,,
puducherry,2019,4,,,,mahe,4696.0,,,
puducherry,2020,1,,,,puducherry,195398.0,,,
puducherry,2020,1,,,,karaikal,20775.0,,,
puducherry,2020,1,,,,yanam,9266.0,,,
puducherry,2020,1,,,,mahe,5469.0,,,
puducherry,2020,2,,,,puducherry,215429.0,,,
puducherry,2020,2,,,,karaikal,23612.0,,,
puducherry,2020,2,,,,yanam,10164.0,,,
puducherry,2020,2,,,,mahe,6395.0,,,
puducherry,2020,3,,,,puducherry,239707.0,,,
