states,year,quarter,brand,user_counts,percentage,district,registered_user_counts
maharashtra,2019,4,,,,solapur district,736907.0
maharashtra,2019,4,,,,mumbai district,973018.0
maharashtra,2019,4,,,,sindhudurg district,91544.0
maharashtra,2019,4,,,,dhule district,236666.0
maharashtra,2019,4,,,,wardha district,173768.0
maharashtra,2019,4,,,,parbhani district,199870.0
maharashtra,2019,4,,,,mumbai suburban district,2630360.0
maharashtra,2019,4,,,,hingoli district,105533.0
maharashtra,2019,4,,,,ratnagiri district,161019.0
maharashtra,2019,4,,,,nanded district,365279.0
maharashtra,2019,4,,,,osmanabad district,216991.0
maharashtra,2019,4,,,,nagpur district,1134480.0
maharashtra,2019,4,,,,buldhana district,314734.0
maharashtra,2019,4,,,,nashik district,1304611.0
maharashtra,2019,4,,,,akola district,213840.0
maharashtra,2019,4,,,,yavatmal district,232610.0
maharashtra,2019,4,,,,aurangabad district,947081.0
maharashtra,2019,4,,,,amravati district,403858.0
maharashtra,2019,4,,,,washim district,114788.0
maharashtra,2019,4,,,,sangli district,430878.0
maharashtra,2019,4,,,,gadchiroli district,83722.0
maharashtra,2019,4,,,,raigad district,754910.0
maharashtra,2019,4,,,,palghar district,767925.0
maharashtra,2019,4,,,,jalna district,240006.0
maharashtra,2019,4,,,,gondia district,139401.0
maharashtra,2019,4,,,,ahmednagar district,805271.0
maharashtra,2019,4,,,,pune district,4416899.0
maharashtra,2019,4,,,,beed district,310864.0
maharashtra,2019,4,,,,satara district,508340.0
maharashtra,2020,1,,,,jalgaon district,605036.0
maharashtra,2020,1,,,,latur district,398366.0
maharashtra,2020,1,,,,thane district,2878073.0
maharashtra,2020,1,,,,bhandara district,165915.0
maharashtra,2020,1,,,,nandurbar district,128739.0
maharashtra,2020,1,,,,chandrapur district,291058.0
maharashtra,2020,1,,,,kolhapur district,738677.0
maharashtra,2020,1,,,,solapur district,821512.0
maharashtra,2020,1,,,,mumbai district,1054509.0
maharashtra,2020,1,,,,sindhudurg district,102279.0
maharashtra,2020,1,,,,dhule district,263999.0
maharashtra,2020,1,,,,wardha district,193238.0
maharashtra,2020,1,,,,parbhani district,225598.0
maharashtra,2020,1,,,,mumbai suburban district,2843378.0
maharashtra,2020,1,,,,hingoli district,119554.0
maharashtra,2020,1,,,,ratnagiri district,181890.0
maharashtra,2020,1,,,,nanded district,412138.0
maharashtra,2020,1,,,,osmanabad district,245431.0
maharashtra,2020,1,,,,nagpur district,1251510.0
maharashtra,2020,1,,,,buldhana district,353711.0
maharashtra,2020,1,,,,nashik district,1448324.0
maharashtra,2020,1,,,,akola district,239492.0
maharashtra,2020,1,,,,yavatmal district,264447.0
maharashtra,2020,1,,,,aurangabad district,1046306.0
maharashtra,2020,1,,,,amravati district,452583.0
maharashtra,2020,1,,,,washim district,129675.0
maharashtra,2020,1,,,,sangli district,482269.0
maharashtra,2020,1,,,,gadchiroli district,93237.0
maharashtra,2020,1,,,,raigad district,830643.0
maharashtra,2020,1,,,,palghar district,848560.0
maharashtra,2020,1,,,,jalna district,273333.0
maharashtra,2020,1,,,,gondia district,154128.0
maharashtra,2020,1,,,,ahmednagar district,905962.0
maharashtra,2020,1,,,,pune district,4802397.0
maharashtra,2020,1,,,,beed district,352440.0
maharashtra,2020,1,,,,satara district,569983.0
maharashtra,2020,2,,,,jalgaon district,674333.0
maharashtra,2020,2,,,,latur district,442532.0
maharashtra,2020,2,,,,thane district,3135101.0
maharashtra,2020,2,,,,bhandara district,186624.0
maharashtra,2020,2,,,,nandurbar district,148303.0
maharashtra,2020,2,,,,chandrapur district,328119.0
maharashtra,2020,2,,,,kolhapur district,814605.0
maharashtra,2020,2,,,,solapur district,918756.0
maharashtra,2020,2,,,,mumbai district,1141566.0
maharashtra,2020,2,,,,sindhudurg district,116431.0
maharashtra,2020,2,,,,dhule district,297518.0
maharashtra,2020,2,,,,wardha district,215844.0
maharashtra,2020,2,,,,parbhani district,256238.0
maharashtra,2020,2,,,,mumbai suburban district,3060916.0
maharashtra,2020,2,,,,hingoli district,137153.0
maharashtra,2020,2,,,,ratnagiri district,207795.0
maharashtra,2020,2,,,,nanded district,465427.0
maharashtra,2020,2,,,,osmanabad district,276601.0
maharashtra,2020,2,,,,nagpur district,1377642.0
maharashtra,2020,2,,,,buldhana district,399816.0
maharashtra,2020,2,,,,nashik district,1602650.0
maharashtra,2020,2,,,,akola district,270559.0
maharashtra,2020,2,,,,yavatmal district,304402.0
maharashtra,2020,2,,,,aurangabad district,1142730.0
maharashtra,2020,2,,,,amravati district,507916.0
maharashtra,2020,2,,,,washim district,147446.0
maharashtra,2020,2,,,,sangli district,537082.0
maharashtra,2020,2,,,,gadchiroli district,104971.0
maharashtra,2020,2,,,,raigad district,914900.0
maharashtra,2020,2,,,,palghar district,947121.0
maharashtra,2020,2,,,,jalna district,308894.0
maharashtra,2020,2,,,,gondia district,173024.0
maharashtra,2020,2,,,,ahmednagar district,1014520.0
maharashtra,2020,2,,,,pune district,5144688.0
maharashtra,2020,2,,,,beed district,406418.0
maharashtra,2020,2,,,,satara district,636445.0
maharashtra,2020,3,,,,jalgaon district,743569.0
maharashtra,2020,3,,,,latur district,487737.0
maharashtra,2020,3,,,,thane district,3401853.0
maharashtra,2020,3,,,,bhandara district,204981.0
maharashtra,2020,3,,,,nandurbar district,166410.0
maharashtra,2020,3,,,,chandrapur district,363342.0
maharashtra,2020,3,,,,kolhapur district,888115.0
maharashtra,2020,3,,,,solapur district,1012518.0
maharashtra,2020,3,,,,mumbai district,1234355.0
maharashtra,2020,3,,,,sindhudurg district,130919.0
maharashtra,2020,3,,,,dhule district,328830.0
maharashtra,2020,3,,,,wardha district,237655.0
maharashtra,2020,3,,,,parbhani district,285190.0
maharashtra,2020,3,,,,mumbai suburban district,3304696.0
maharashtra,2020,3,,,,hingoli district,153826.0
maharashtra,2020,3,,,,ratnagiri district,232740.0
maharashtra,2020,3,,,,nanded district,516629.0
maharashtra,2020,3,,,,osmanabad district,306365.0
maharashtra,2020,3,,,,nagpur district,1502777.0
maharashtra,2020,3,,,,buldhana district,442520.0
maharashtra,2020,3,,,,nashik district,1752191.0
maharashtra,2020,3,,,,akola district,300191.0
maharashtra,2020,3,,,,yavatmal district,339550.0
maharashtra,2020,3,,,,aurangabad district,1244879.0
maharashtra,2020,3,,,,amravati district,559554.0
maharashtra,2020,3,,,,washim district,164636.0
maharashtra,2020,3,,,,sangli district,592418.0
maharashtra,2020,3,,,,gadchiroli district,116628.0
maharashtra,2020,3,,,,raigad district,1001129.0
maharashtra,2020,3,,,,palghar district,1034468.0
maharashtra,2020,3,,,,jalna district,343751.0
maharashtra,2020,3,,,,gondia district,189739.0
maharashtra,2020,3,,,,ahmednagar district,1123648.0
maharashtra,2020,3,,,,pune district,5546002.0
maharashtra,2020,3,,,,beed district,454108.0
maharashtra,2020,3,,,,satara district,701594.0
maharashtra,2020,4,,,,jalgaon district,816922.0
maharashtra,2020,4,,,,latur district,539386.0
maharashtra,2020,4,,,,thane district,3727358.0
maharashtra,2020,4,,,,bhandara district,224428.0
maharashtra,2020,4,,,,nandurbar district,185364.0
maharashtra,2020,4,,,,chandrapur district,402099.0
maharashtra,2020,4,,,,kolhapur district,974585.0
maharashtra,2020,4,,,,solapur district,1113260.0
maharashtra,2020,4,,,,mumbai district,1347356.0
maharashtra,2020,4,,,,sindhudurg district,147242.0
maharashtra,2020,4,,,,dhule district,363024.0
maharashtra,2020,4,,,,wardha district,261295.0
maharashtra,2020,4,,,,parbhani district,316441.0
maharashtra,2020,4,,,,mumbai suburban district,3609970.0
maharashtra,2020,4,,,,hingoli district,170844.0
maharashtra,2020,4,,,,ratnagiri district,259813.0
maharashtra,2020,4,,,,nanded district,574606.0
maharashtra,2020,4,,,,osmanabad district,337291.0
maharashtra,2020,4,,,,nagpur district,1637270.0
maharashtra,2020,4,,,,buldhana district,487832.0
maharashtra,2020,4,,,,nashik district,1907318.0
maharashtra,2020,4,,,,akola district,332597.0
maharashtra,2020,4,,,,yavatmal district,379678.0
maharashtra,2020,4,,,,aurangabad district,1355656.0
maharashtra,2020,4,,,,amravati district,613354.0
maharashtra,2020,4,,,,washim district,183624.0
maharashtra,2020,4,,,,sangli district,655430.0
maharashtra,2020,4,,,,gadchiroli district,129535.0
maharashtra,2020,4,,,,raigad district,1103959.0
maharashtra,2020,4,,,,palghar district,1136061.0
maharashtra,2020,4,,,,jalna district,380761.0
maharashtra,2020,4,,,,gondia district,207793.0
maharashtra,2020,4,,,,ahmednagar district,1237321.0
maharashtra,2020,4,,,,pune district,6033615.0
maharashtra,2020,4,,,,beed district,502927.0
maharashtra,2020,4,,,,satara district,776616.0
maharashtra,2021,1,,,,jalgaon district,880235.0
maharashtra,2021,1,,,,latur district,582713.0
maharashtra,2021,1,,,,thane district,4014464.0
maharashtra,2021,1,,,,bhandara district,241307.0
maharashtra,2021,1,,,,nandurbar district,200690.0
maharashtra,2021,1,,,,chandrapur district,433697.0
maharashtra,2021,1,,,,kolhapur district,1048158.0
maharashtra,2021,1,,,,solapur district,1199130.0
maharashtra,2021,1,,,,mumbai district,1450548.0
maharashtra,2021,1,,,,sindhudurg district,158487.0
maharashtra,2021,1,,,,dhule district,391549.0
maharashtra,2021,1,,,,wardha district,281356.0
maharashtra,2021,1,,,,parbhani district,341747.0
maharashtra,2021,1,,,,mumbai suburban district,3886500.0
maharashtra,2021,1,,,,hingoli district,184818.0
maharashtra,2021,1,,,,ratnagiri district,279598.0
maharashtra,2021,1,,,,nanded district,620908.0
maharashtra,2021,1,,,,osmanabad district,363717.0
maharashtra,2021,1,,,,nagpur district,1761562.0
maharashtra,2021,1,,,,buldhana district,526980.0
maharashtra,2021,1,,,,nashik district,2049293.0
maharashtra,2021,1,,,,akola district,359424.0
maharashtra,2021,1,,,,yavatmal district,411242.0
maharashtra,2021,1,,,,aurangabad district,1456891.0
maharashtra,2021,1,,,,amravati district,660582.0
maharashtra,2021,1,,,,washim district,199116.0
maharashtra,2021,1,,,,sangli district,706867.0
maharashtra,2021,1,,,,gadchiroli district,140084.0
maharashtra,2021,1,,,,raigad district,1189907.0
maharashtra,2021,1,,,,palghar district,1225423.0
maharashtra,2021,1,,,,jalna district,411010.0
maharashtra,2021,1,,,,gondia district,224168.0
maharashtra,2021,1,,,,ahmednagar district,1333477.0
maharashtra,2021,1,,,,pune district,6481971.0
maharashtra,2021,1,,,,beed district,543616.0
maharashtra,2021,1,,,,satara district,836302.0
maharashtra,2021,2,,,,jalgaon district,943259.0
maharashtra,2021,2,,,,latur district,624744.0
maharashtra,2021,2,,,,thane district,4290066.0
maharashtra,2021,2,,,,bhandara district,258606.0
maharashtra,2021,2,,,,nandurbar district,215867.0
maharashtra,2021,2,,,,chandrapur district,465162.0
maharashtra,2021,2,,,,kolhapur district,1120732.0
maharashtra,2021,2,,,,solapur district,1283601.0
maharashtra,2021,2,,,,mumbai district,1549784.0
maharashtra,2021,2,,,,sindhudurg district,169850.0
maharashtra,2021,2,,,,dhule district,420452.0
maharashtra,2021,2,,,,wardha district,301303.0
maharashtra,2021,2,,,,parbhani district,366307.0
maharashtra,2021,2,,,,mumbai suburban district,4151227.0
maharashtra,2021,2,,,,hingoli district,198989.0
maharashtra,2021,2,,,,ratnagiri district,299931.0
maharashtra,2021,2,,,,nanded district,666016.0
maharashtra,2021,2,,,,osmanabad district,390287.0
maharashtra,2021,2,,,,nagpur district,1883447.0
maharashtra,2021,2,,,,buldhana district,565868.0
maharashtra,2021,2,,,,nashik district,2191882.0
maharashtra,2021,2,,,,akola district,385734.0
maharashtra,2021,2,,,,yavatmal district,442623.0
maharashtra,2021,2,,,,aurangabad district,1557693.0
maharashtra,2021,2,,,,amravati district,708106.0
maharashtra,2021,2,,,,washim district,214281.0
maharashtra,2021,2,,,,sangli district,756769.0
maharashtra,2021,2,,,,gadchiroli district,150715.0
maharashtra,2021,2,,,,raigad district,1272744.0
maharashtra,2021,2,,,,palghar district,1312388.0
maharashtra,2021,2,,,,jalna district,441936.0
maharashtra,2021,2,,,,gondia district,240700.0
maharashtra,2021,2,,,,ahmednagar district,1429562.0
maharashtra,2021,2,,,,pune district,6915820.0
maharashtra,2021,2,,,,beed district,583148.0
maharashtra,2021,2,,,,satara district,895098.0
maharashtra,2021,3,,,,jalgaon district,1015954.0
maharashtra,2021,3,,,,latur district,672411.0
maharashtra,2021,3,,,,thane district,4597394.0
maharashtra,2021,3,,,,bhandara district,278950.0
maharashtra,2021,3,,,,nandurbar district,233351.0
maharashtra,2021,3,,,,chandrapur district,501428.0
maharashtra,2021,3,,,,kolhapur district,1201767.0
maharashtra,2021,3,,,,solapur district,1380100.0
maharashtra,2021,3,,,,mumbai district,1659663.0
maharashtra,2021,3,,,,sindhudurg district,182992.0
maharashtra,2021,3,,,,dhule district,453563.0
maharashtra,2021,3,,,,wardha district,324042.0
maharashtra,2021,3,,,,parbhani district,394690.0
maharashtra,2021,3,,,,mumbai suburban district,4444495.0
maharashtra,2021,3,,,,hingoli district,215433.0
maharashtra,2021,3,,,,ratnagiri district,322959.0
maharashtra,2021,3,,,,nanded district,718196.0
maharashtra,2021,3,,,,osmanabad district,420827.0
maharashtra,2021,3,,,,nagpur district,2020264.0
maharashtra,2021,3,,,,buldhana district,610959.0
maharashtra,2021,3,,,,nashik district,2352259.0
maharashtra,2021,3,,,,akola district,415627.0
maharashtra,2021,3,,,,yavatmal district,479110.0
maharashtra,2021,3,,,,aurangabad district,1671665.0
maharashtra,2021,3,,,,amravati district,762967.0
maharashtra,2021,3,,,,washim district,232323.0
maharashtra,2021,3,,,,sangli district,812828.0
maharashtra,2021,3,,,,gadchiroli district,163308.0
maharashtra,2021,3,,,,raigad district,1365513.0
maharashtra,2021,3,,,,palghar district,1410321.0
maharashtra,2021,3,,,,jalna district,477979.0
maharashtra,2021,3,,,,gondia district,260029.0
maharashtra,2021,3,,,,ahmednagar district,1539300.0
maharashtra,2021,3,,,,pune district,7398336.0
maharashtra,2021,3,,,,beed district,628912.0
maharashtra,2021,3,,,,satara district,961302.0
maharashtra,2021,4,,,,jalgaon district,1087090.0
maharashtra,2021,4,,,,latur district,719450.0
maharashtra,2021,4,,,,thane district,4906492.0
maharashtra,2021,4,,,,bhandara district,298697.0
maharashtra,2021,4,,,,nandurbar district,250332.0
maharashtra,2021,4,,,,chandrapur district,537212.0
maharashtra,2021,4,,,,kolhapur district,1282234.0
maharashtra,2021,4,,,,solapur district,1475291.0
maharashtra,2021,4,,,,mumbai district,1770325.0
maharashtra,2021,4,,,,sindhudurg district,195901.0
maharashtra,2021,4,,,,dhule district,485968.0
maharashtra,2021,4,,,,wardha district,346618.0
maharashtra,2021,4,,,,parbhani district,422969.0
maharashtra,2021,4,,,,mumbai suburban district,4740546.0
maharashtra,2021,4,,,,hingoli district,231679.0
maharashtra,2021,4,,,,ratnagiri district,345590.0
maharashtra,2021,4,,,,nanded district,769599.0
maharashtra,2021,4,,,,osmanabad district,450897.0
maharashtra,2021,4,,,,nagpur district,2157149.0
maharashtra,2021,4,,,,buldhana district,655296.0
maharashtra,2021,4,,,,nashik district,2510393.0
maharashtra,2021,4,,,,akola district,445026.0
maharashtra,2021,4,,,,yavatmal district,514770.0
maharashtra,2021,4,,,,aurangabad district,1786190.0
maharashtra,2021,4,,,,amravati district,816701.0
maharashtra,2021,4,,,,washim district,249576.0
maharashtra,2021,4,,,,sangli district,868213.0
maharashtra,2021,4,,,,gadchiroli district,175431.0
maharashtra,2021,4,,,,raigad district,1457720.0
maharashtra,2021,4,,,,palghar district,1508500.0
maharashtra,2021,4,,,,jalna district,513160.0
maharashtra,2021,4,,,,gondia district,278573.0
maharashtra,2021,4,,,,ahmednagar district,1646991.0
maharashtra,2021,4,,,,pune district,7880431.0
maharashtra,2021,4,,,,beed district,674258.0
maharashtra,2021,4,,,,satara district,1027238.0
maharashtra,2022,1,,,,jalgaon district,1156268.0
maharashtra,2022,1,,,,latur district,764670.0
maharashtra,2022,1,,,,thane district,5196050.0
maharashtra,2022,1,,,,bhandara district,317709.0
maharashtra,2022,1,,,,nandurbar district,266795.0
maharashtra,2022,1,,,,chandrapur district,570979.0
maharashtra,2022,1,,,,kolhapur district,1357916.0
maharashtra,2022,1,,,,solapur district,1565902.0
maharashtra,2022,1,,,,mumbai district,1873643.0
maharashtra,2022,1,,,,sindhudurg district,208291.0
maharashtra,2022,1,,,,dhule district,517310.0
maharashtra,2022,1,,,,wardha district,368011.0
maharashtra,2022,1,,,,parbhani district,450092.0
maharashtra,2022,1,,,,mumbai suburban district,5017556.0
maharashtra,2022,1,,,,hingoli district,247201.0
maharashtra,2022,1,,,,ratnagiri district,366636.0
maharashtra,2022,1,,,,nanded district,818876.0
maharashtra,2022,1,,,,osmanabad district,479545.0
maharashtra,2022,1,,,,nagpur district,2286011.0
maharashtra,2022,1,,,,buldhana district,698097.0
maharashtra,2022,1,,,,nashik district,2661739.0
maharashtra,2022,1,,,,akola district,473498.0
maharashtra,2022,1,,,,yavatmal district,548600.0
maharashtra,2022,1,,,,aurangabad district,1894797.0
maharashtra,2022,1,,,,amravati district,868057.0
maharashtra,2022,1,,,,washim district,266019.0
maharashtra,2022,1,,,,sangli district,921182.0
maharashtra,2022,1,,,,gadchiroli district,186967.0
maharashtra,2022,1,,,,raigad district,1544883.0
maharashtra,2022,1,,,,palghar district,1601518.0
maharashtra,2022,1,,,,jalna district,547672.0
maharashtra,2022,1,,,,gondia district,296361.0
maharashtra,2022,1,,,,ahmednagar district,1749682.0
maharashtra,2022,1,,,,pune district,8331582.0
maharashtra,2022,1,,,,beed district,717334.0
maharashtra,2022,1,,,,satara district,1090181.0
maharashtra,2022,2,,,,jalgaon district,1220513.0
maharashtra,2022,2,,,,latur district,806328.0
maharashtra,2022,2,,,,thane district,5471749.0
maharashtra,2022,2,,,,bhandara district,335385.0
maharashtra,2022,2,,,,nandurbar district,281849.0
maharashtra,2022,2,,,,chandrapur district,602491.0
maharashtra,2022,2,,,,kolhapur district,1428752.0
maharashtra,2022,2,,,,solapur district,1649511.0
maharashtra,2022,2,,,,mumbai district,1972178.0
maharashtra,2022,2,,,,sindhudurg district,219513.0
maharashtra,2022,2,,,,dhule district,546411.0
maharashtra,2022,2,,,,wardha district,387779.0
maharashtra,2022,2,,,,parbhani district,475099.0
maharashtra,2022,2,,,,mumbai suburban district,5281053.0
maharashtra,2022,2,,,,hingoli district,261356.0
maharashtra,2022,2,,,,ratnagiri district,386205.0
maharashtra,2022,2,,,,nanded district,864519.0
maharashtra,2022,2,,,,osmanabad district,505757.0
maharashtra,2022,2,,,,nagpur district,2407812.0
maharashtra,2022,2,,,,buldhana district,737963.0
maharashtra,2022,2,,,,nashik district,2803471.0
maharashtra,2022,2,,,,akola district,500054.0
maharashtra,2022,2,,,,yavatmal district,579638.0
maharashtra,2022,2,,,,aurangabad district,1996927.0
maharashtra,2022,2,,,,amravati district,915589.0
maharashtra,2022,2,,,,washim district,281323.0
maharashtra,2022,2,,,,sangli district,970235.0
maharashtra,2022,2,,,,gadchiroli district,197516.0
maharashtra,2022,2,,,,raigad district,1626771.0
maharashtra,2022,2,,,,palghar district,1689875.0
maharashtra,2022,2,,,,jalna district,579234.0
maharashtra,2022,2,,,,gondia district,313009.0
maharashtra,2022,2,,,,ahmednagar district,1844168.0
maharashtra,2022,2,,,,pune district,8757249.0
maharashtra,2022,2,,,,beed district,757060.0
maharashtra,2022,2,,,,satara district,1148444.0
maharashtra,2022,3,,,,jalgaon district,1286175.0
maharashtra,2022,3,,,,latur district,848269.0
maharashtra,2022,3,,,,thane district,5757165.0
maharashtra,2022,3,,,,bhandara district,353174.0
maharashtra,2022,3,,,,nandurbar district,296795.0
maharashtra,2022,3,,,,chandrapur district,634045.0
maharashtra,2022,3,,,,kolhapur district,1502306.0
maharashtra,2022,3,,,,solapur district,1733556.0
maharashtra,2022,3,,,,mumbai district,2074701.0
maharashtra,2022,3,,,,sindhudurg district,229975.0
maharashtra,2022,3,,,,dhule district,575813.0
maharashtra,2022,3,,,,wardha district,407248.0
maharashtra,2022,3,,,,parbhani district,499848.0
maharashtra,2022,3,,,,mumbai suburban district,5555095.0
maharashtra,2022,3,,,,hingoli district,275473.0
maharashtra,2022,3,,,,ratnagiri district,405070.0
maharashtra,2022,3,,,,nanded district,910486.0
maharashtra,2022,3,,,,osmanabad district,531671.0
maharashtra,2022,3,,,,nagpur district,2532986.0
maharashtra,2022,3,,,,buldhana district,777977.0
maharashtra,2022,3,,,,nashik district,2948824.0
maharashtra,2022,3,,,,akola district,526815.0
maharashtra,2022,3,,,,yavatmal district,610128.0
maharashtra,2022,3,,,,aurangabad district,2101234.0
maharashtra,2022,3,,,,amravati district,963982.0
maharashtra,2022,3,,,,washim district,296272.0
maharashtra,2022,3,,,,sangli district,1019817.0
maharashtra,2022,3,,,,gadchiroli district,207786.0
maharashtra,2022,3,,,,raigad district,1710945.0
maharashtra,2022,3,,,,palghar district,1781265.0
maharashtra,2022,3,,,,jalna district,610313.0
maharashtra,2022,3,,,,gondia district,329157.0
maharashtra,2022,3,,,,ahmednagar district,1940071.0
maharashtra,2022,3,,,,pune district,9194074.0
maharashtra,2022,3,,,,beed district,796486.0
maharashtra,2022,3,,,,satara district,1207605.0
maharashtra,2022,4,,,,jalgaon district,1347408.0
maharashtra,2022,4,,,,latur district,887351.0
maharashtra,2022,4,,,,thane district,6042267.0
maharashtra,2022,4,,,,bhandara district,369204.0
maharashtra,2022,4,,,,nandurbar district,310094.0
maharashtra,2022,4,,,,chandrapur district,662924.0
maharashtra,2022,4,,,,kolhapur district,1571012.0
maharashtra,2022,4,,,,solapur district,1811044.0
maharashtra,2022,4,,,,mumbai district,2178155.0
maharashtra,2022,4,,,,sindhudurg district,238677.0
maharashtra,2022,4,,,,dhule district,603068.0
maharashtra,2022,4,,,,wardha district,425327.0
maharashtra,2022,4,,,,parbhani district,522880.0
maharashtra,2022,4,,,,mumbai suburban district,5831539.0
maharashtra,2022,4,,,,hingoli district,287777.0
maharashtra,2022,4,,,,ratnagiri district,421696.0
maharashtra,2022,4,,,,nanded district,952368.0
maharashtra,2022,4,,,,osmanabad district,555058.0
maharashtra,2022,4,,,,nagpur district,2655029.0
maharashtra,2022,4,,,,buldhana district,814274.0
maharashtra,2022,4,,,,nashik district,3086721.0
maharashtra,2022,4,,,,akola district,551450.0
maharashtra,2022,4,,,,yavatmal district,636910.0
maharashtra,2022,4,,,,aurangabad district,2201353.0
maharashtra,2022,4,,,,amravati district,1009815.0
maharashtra,2022,4,,,,washim district,309651.0
maharashtra,2022,4,,,,sangli district,1065081.0
maharashtra,2022,4,,,,gadchiroli district,216959.0
maharashtra,2022,4,,,,raigad district,1791713.0
maharashtra,2022,4,,,,palghar district,1870957.0
maharashtra,2022,4,,,,jalna district,638204.0
maharashtra,2022,4,,,,gondia district,343702.0
maharashtra,2022,4,,,,ahmednagar district,2027819.0
maharashtra,2022,4,,,,pune district,9622338.0
maharashtra,2022,4,,,,beed district,832340.0
maharashtra,2022,4,,,,satara district,1261863.0
manipur,2018,1,,,,kangpokpi district,1439.0
manipur,2018,1,,,,noney district,216.0
manipur,2018,1,,,,imphal east district,6759.0
manipur,2018,1,,,,thoubal district,2764.0
manipur,2018,1,,,,kakching district,915.0
manipur,2018,1,,,,jiribam district,460.0
manipur,2018,1,,,,ukhrul district,602.0
manipur,2018,1,,,,tamenglong district,550.0
manipur,2018,1,,,,kamjong district,108.0
manipur,2018,1,,,,chandel district,452.0
manipur,2018,1,,,,bishnupur district,2371.0
manipur,2018,1,,,,senapati district,85.0
manipur,2018,1,,,,pherzawl district,24.0
manipur,2018,1,,,,churachandpur district,1524.0
manipur,2018,1,,,,tengnoupal district,352.0
manipur,2018,1,,,,imphal west district,11304.0
manipur,2018,2,,,,kangpokpi district,2183.0
manipur,2018,2,,,,noney district,351.0
manipur,2018,2,,,,imphal east district,10390.0
manipur,2018,2,,,,thoubal district,4771.0
manipur,2018,2,,,,kakching district,1571.0
manipur,2018,2,,,,jiribam district,732.0
manipur,2018,2,,,,ukhrul district,905.0
manipur,2018,2,,,,tamenglong district,824.0
manipur,2018,2,,,,kamjong district,144.0
manipur,2018,2,,,,chandel district,706.0
manipur,2018,2,,,,bishnupur district,3751.0
manipur,2018,2,,,,senapati district,155.0
manipur,2018,2,,,,pherzawl district,38.0
manipur,2018,2,,,,churachandpur district,2362.0
manipur,2018,2,,,,tengnoupal district,631.0
manipur,2018,2,,,,imphal west district,16541.0
manipur,2018,3,,,,kangpokpi district,3073.0
manipur,2018,3,,,,noney district,504.0
manipur,2018,3,,,,imphal east district,13541.0
manipur,2018,3,,,,thoubal district,6112.0
manipur,2018,3,,,,kakching district,2326.0
manipur,2018,3,,,,jiribam district,1086.0
manipur,2018,3,,,,ukhrul district,1346.0
manipur,2018,3,,,,tamenglong district,1268.0
manipur,2018,3,,,,kamjong district,213.0
manipur,2018,3,,,,chandel district,962.0
manipur,2018,3,,,,bishnupur district,5106.0
manipur,2018,3,,,,senapati district,229.0
manipur,2018,3,,,,pherzawl district,51.0
manipur,2018,3,,,,churachandpur district,3420.0
manipur,2018,3,,,,tengnoupal district,1002.0
manipur,2018,3,,,,imphal west district,21696.0
manipur,2018,4,,,,kangpokpi district,4249.0
manipur,2018,4,,,,noney district,716.0
manipur,2018,4,,,,imphal east district,17777.0
manipur,2018,4,,,,thoubal district,8027.0
manipur,2018,4,,,,kakching district,3153.0
manipur,2018,4,,,,jiribam district,1393.0
manipur,2018,4,,,,ukhrul district,1842.0
manipur,2018,4,,,,tamenglong district,1712.0
manipur,2018,4,,,,kamjong district,290.0
manipur,2018,4,,,,chandel district,1342.0
manipur,2018,4,,,,bishnupur district,7049.0
manipur,2018,4,,,,senapati district,337.0
manipur,2018,4,,,,pherzawl district,68.0
manipur,2018,4,,,,churachandpur district,4951.0
manipur,2018,4,,,,tengnoupal district,1300.0
manipur,2018,4,,,,imphal west district,28383.0
manipur,2019,1,,,,kangpokpi district,5212.0
manipur,2019,1,,,,noney district,919.0
manipur,2019,1,,,,imphal east district,21136.0
manipur,2019,1,,,,thoubal district,9529.0
manipur,2019,1,,,,kakching district,3850.0
manipur,2019,1,,,,jiribam district,1759.0
manipur,2019,1,,,,ukhrul district,2368.0
manipur,2019,1,,,,tamenglong district,2148.0
manipur,2019,1,,,,kamjong district,382.0
manipur,2019,1,,,,chandel district,1691.0
manipur,2019,1,,,,bishnupur district,8537.0
manipur,2019,1,,,,senapati district,451.0
manipur,2019,1,,,,pherzawl district,98.0
manipur,2019,1,,,,churachandpur district,6138.0
manipur,2019,1,,,,tengnoupal district,1641.0
manipur,2019,1,,,,imphal west district,33668.0
manipur,2019,2,,,,kangpokpi district,6407.0
manipur,2019,2,,,,noney district,1150.0
manipur,2019,2,,,,imphal east district,24652.0
manipur,2019,2,,,,thoubal district,10915.0
manipur,2019,2,,,,kakching district,4599.0
manipur,2019,2,,,,jiribam district,2103.0
manipur,2019,2,,,,ukhrul district,2981.0
manipur,2019,2,,,,tamenglong district,2628.0
manipur,2019,2,,,,kamjong district,480.0
manipur,2019,2,,,,chandel district,2175.0
manipur,2019,2,,,,bishnupur district,10014.0
manipur,2019,2,,,,senapati district,542.0
manipur,2019,2,,,,pherzawl district,127.0
manipur,2019,2,,,,churachandpur district,7662.0
manipur,2019,2,,,,tengnoupal district,2009.0
manipur,2019,2,,,,imphal west district,39303.0
manipur,2019,3,,,,kangpokpi district,7621.0
manipur,2019,3,,,,noney district,1298.0
manipur,2019,3,,,,imphal east district,28331.0
manipur,2019,3,,,,thoubal district,12427.0
manipur,2019,3,,,,kakching district,5355.0
manipur,2019,3,,,,jiribam district,2444.0
manipur,2019,3,,,,ukhrul district,3488.0
manipur,2019,3,,,,tamenglong district,3085.0
